id,comment_text,toxicity,label_diasability
5831883,"Ronni:  Well, I agree, Mr. Trump is actually the one with the problem.....his emotional instability and mental health issues.  However, your loyalty does present you will the difficulty of defending the indefensible.  That's what I meant by ""problem.""  I apologize if I wasn't clear.  regards, Gary crum",toxic,psychiatric_or_mental_illness
5833196,Alt-left is going all Soviet on anything Trump. Expect to hear more about mental illness and need for institutionalization.  What would an American gulag be called?,toxic,psychiatric_or_mental_illness
5834158,"It really is funny. Those with ""mental health"" issues ""repeatedly fabricating false statements"" would wipe out most of the RG readership.",toxic,psychiatric_or_mental_illness
5834188,"It's his decision to say what his platform is to speak out with, not yours.  He has a public forum, and he's using it to actually do something good...more than just smashing heads and the game itself.  You should be patting Marshall on the back for doing something positive with his popularity instead of just pimping himself on a commercial.

Disrespect?  Disrespect is sending our troops in to wars for nothing like Iraq, killing them, innocents, and bringing many back crippled or mentally ill...while saying nothing to your government about it.  That's disrespect.",toxic,psychiatric_or_mental_illness
5834216,"Don't be a dupe. Learn what is motivating the mental illness of the Left:

www.discoverthenetworks.org/viewSubCategory.asp?id=552",toxic,psychiatric_or_mental_illness
5835314,"Lela so you are okay with a group that has a stated goal of killing all minorities owning large amounts of weaponry?

The mental illness statutes are already on the books.

 How do you not find someone that espouses nazism and genocide as unstable and mentally unfit?",toxic,psychiatric_or_mental_illness
5835774,Why do we not want the mentally handicapped and insane folks to procreate ?,toxic,psychiatric_or_mental_illness
5839886,This is clearly a form of mental illness which requires psychiatric treatment. Mentally ill people deserve our sympathy but they don't belong in the military.,toxic,psychiatric_or_mental_illness
5839951,This is clearly a form of mental illness which requires psychiatric treatment. Mentally ill people deserve our sympathy but they don't belong in the military.,non-toxic,psychiatric_or_mental_illness
5840304,I suspect Bob Corker is part of the Swamp that Trump promised to drain. You really don't think that someone who is physically/genetically a male and thinks they are a female has some sort of mental illness going on? I guess that's liberalism for ya.,toxic,psychiatric_or_mental_illness
5840368,"""This is clearly a form of mental illness...""
And you are clearly not a qualified professional, so your opinion is meaningless.",toxic,psychiatric_or_mental_illness
5841208,"So your position is that someone who is biologically male and believes they're female (or vice/versa) doesn't have some kind of mental illness? Seriously? Now, neither you nor I are qualified to determine what type of mental illness they have but clearly, something inside of their heads is not functioning correctly.",toxic,psychiatric_or_mental_illness
5841388,Anyone who thinks they are the wrong sex has a  Mental illness! !!,toxic,psychiatric_or_mental_illness
5841635,"""I've made my case"" You haven't provided a single piece of factual evidence. Yet, you find it ironic that people label the President as ""mentally ill""  without any facts, as well?  Hypocritical much?  Let's use your logic then shall we?  You don't THINK that a guy who's main selling point was a wall was going to be built and paid for by Mexico is mentally ill?  You don't think that someone who finds no ill will in sexually assaulting women is mentally ill?  You don't think that someone that sends out numerous tweets about Obama's golfing, and then exceeds the number of days Obama golfed in the first 8 months of his Presidency could be mentally ill?  You don't think that someone who has joked about having sex with their own daughter could be mentally ill?  You see I've proven my point with opinion so it obviously true!  There you have it folks, Trump is officially mentally ill according to fedup's logic.  So tell me, who's paying for that wall again?",toxic,psychiatric_or_mental_illness
5842253,"Until we know who this person is, and why they did what they did (Mental? Hate everyone that looks different which is far from normal behavior! Drug addictions? PTSD? Bipolar? Dementia? Brain injury? Meltdown of massive proportions? ) we will not know The Driver behind it. 

The WH has 100% nothing to do with this though.  Hate groups, online people, they might tip a teetering person right over the edge. 
 But not the WH.",non-toxic,psychiatric_or_mental_illness
5842397,"Without a realistic prescription for moving people successfully into permanent housing, this is just further negligence on the part of the state - after decades of the same.  A housing shortage and record-high rents exist - fierce competition for anything ""affordable.""  We continue to have a shortage of drug rehabilitation opportunities for those who need them.  Mental health and psychiatric services continue to be inadequate for those in poverty or homelessness.  How the hell is this supposed to work?!",toxic,psychiatric_or_mental_illness
5843803,"IRT Klastri, it's not bigotry or ignorance if genetically a transgender is a male or female.  You know science and the x and y sex chromosome.  Any other gender is an imagination or a mental issue.",toxic,psychiatric_or_mental_illness
5844343,"Another bit of evidence of the fact that ""trans"" people have a mental illness, and they need psychiatric help!",toxic,psychiatric_or_mental_illness
5846012,"Right?!
Ask Robert Lee if he has more to fear from Trump or ESPN.
Ask Congressman Scalise if he fears Trump or the crazies the NYTimes stirs up.
Ask the Cops if they fear Trump or the BLM fanatics fed by MSNBC and CNN
Ask our military if they fear Trump or that Non-extremist JV team ISIL the MSM coddles for BOb. 
PMP (Post-Modernist Progressivism) is a mental disorder.",toxic,psychiatric_or_mental_illness
5846764,"PoiDoggy, it is not a civil rights issue; it is a mental health issue.  Stress, anxiety and depression are common problems suffered by transgenders. They are disqualifiers for enlistment and commissioning and for continuing on active duty.  Military personnel diagnosed with these mental disorders are normally discharged and receive free VA health care and disability compensation for the rest of their lives.  It borders on insanity to knowingly allow a class of people with mental disorders to join the military services when many already serving are discharged as unfit when diagnosed with the same mental disorders.",toxic,psychiatric_or_mental_illness
5846986,"50 years ago if a man said ""I feel that I am a woman, therefore I am a woman"" he'd be treated for mental illness.

Today he's given free health care services to mimic his feelings.

With John's criterion of ""self report = reality"" 20 years from now a woman may say ""I am a male lion"" and John will be unable to counter her, nor would he see any reason for doing so.

It's a consequence of the error of ""cogito ergo sum"".

Quoted by amateur thinkers but not understood beyond word translation.",non-toxic,psychiatric_or_mental_illness
5848243,"IRT Peter (aka Boots), of course there are mutations as you mention, a female with xxy chromosome set, or a male with xyy chromosome set, but sadly they do not survive past puberty with all their physical and mental problems.  Therefore, if that is the case, nearly all 99.9% of the transgender is a male or female when entering the military service at 18 years of age.",non-toxic,psychiatric_or_mental_illness
5848830,"Yes, I remember what happened to Harvey Milk.  As far as being homophobic, that is a slur, like racist, that people like you to accuse those of us on the right of.   I am as homophobic as the Salvation Army is.  Or the Catholic Church, or the Family Resource Center, or the Mormans or any of a number of other organizations.  I believe you will find none of these organizations promoting violence or shaming of homosexuals, et al.   Neither do I.   Do I believe the behaviors are healthy, no I do not.  Do I believe that it is a mental disease of some kind?  Yes, I do.  Do I think some people are pushed into following the behaviors?  Yes, I do.",non-toxic,psychiatric_or_mental_illness
5858042,Obama mocked vets when he started letting in people with mental problems.,toxic,psychiatric_or_mental_illness
5859187,"I said in several comments that transgenders suffer from “gender dysphoria,” which is classified as a mental disorder by the American Psychiatric Association.  People with gender dysphoria generally suffer from stress, anxiety and depression, which are disqualifiers for military service and which result in active duty personnel being discharged as unfit.  I opposed bringing into the military a class of individuals with mental disorders and then providing them taxpayer-funded sex reassignment surgery and mental health care.  I have modified my position slightly.  I think transgenders should be allowed to join the military if they can convince military psychiatrists that they are not suffering from or have a history of stress, anxiety or depression or other mental disorders.   That sets the bar high, making it difficult or impossible for most transgenders to join, but it would be fair because the mental standards would apply to everyone.",toxic,psychiatric_or_mental_illness
5859740,"LOL.   That is not a mental disorder, that is sheer genius.  Who would ever need a 'cure'.   I give you plenty of clues but nobody has the intelligence to figure it out.  No matter what they think their gender is.",non-toxic,psychiatric_or_mental_illness
5862533,"Who is ""Thank God For Mental Illness"" and why does s/he react to all of this as funny.  It's a terrible and evil tragedy.",toxic,psychiatric_or_mental_illness
5862889,Once again we are reminded that liberalism is a mental disorder.,toxic,psychiatric_or_mental_illness
5863057,"It's called mental illness. In lay terms, attention seeking.",toxic,psychiatric_or_mental_illness
5863456,"I agree.  They have checked ""funny"" on a lot of the comments that were heartfelt and kind.  What kind of a person is ""Thank God For Mental Illness""?  They need to be flagged for their unkindness.",toxic,psychiatric_or_mental_illness
5863677,"---I was a victim of mental-health stigma – both societal and self-imposed.

If I may: You were a victim of a belief in stigma. Yes, such beliefs can be self-damaging.",non-toxic,psychiatric_or_mental_illness
5865624,"Interesting.  The woman would appear to be severely disturbed via mental illness.  Nevertheless, we resort to the criminal justice system to deal with the matter.  The cost of prosecution and incarceration will come in at around $300,000 dollars.  Yet we consider ourselves a wise and enlightened society.",non-toxic,psychiatric_or_mental_illness
5873646,"""...between 19 and 59...""

Well, that narrows it down. Might as well say ""adult males."" However...

Leslie McBain's own piece, published today, seemed to suggest that mental illness is ""concurrent"" (her word) with drug misuse and so, I suggested the focus might better be placed on mental illness, NOT drug abuse.  However...

Perhaps she and others are wise to focus heavily on the present OD crisis--no quotation marks, because it is a crisis.  Why not? Go with the flow. She and other advocates might fare better, because mental illness certainly isn't a headline-grabber.  Never has been.  Despite the fact that Centre for Addiction and Mental Health states ""By the time Canadians reach 40 years of age, 1 in 2 have – or have had – a mental illness."" and, ""10-20% of Canadian youth are affected by a mental illness or disorder..."" You want to talk ""crisis""?

I suspect those statistics haven't changed much in DECADES.  But hundreds of DEAD people every MONTH?  Harder to ignore that.",non-toxic,psychiatric_or_mental_illness
5875119,"I think I dislike him as much as you do. However as a person who was in the so called nuthouse your word hurt.
So called ""mental illness"" does not in anyway shape or form preclude a great presidency. Please read on Lincoln and his trauma issues from childhood.
Be as angry as you want. 
But please please think and contain that anger.
Carl Sandburg had a lovely poem- check it out -""Be Careful how you use Proud Words""
that or its first line.
Every labeled person with so called skizophrenia, bipoloar, borderline disorders are hurt when people who theoretically should know better throw our leader under the "" n-"" or other label type words.
Behavior is all not trauma. 
Folks make choices and their choice should be judged not a disability if we can call it that.
Please check out MIA latest blog for today 
Please think on this 
Peace as well.",non-toxic,psychiatric_or_mental_illness
5877172,"When will they provide liposucton for anorexics?
Liberalism is a mental disorder.",toxic,psychiatric_or_mental_illness
5880472,"Freedom of speech has always been a legal principle in Canada, but it was never absolute.  

One notable example among many: official censorship during the application of the War Measures Act in 1970.  The Charter of Rights was the greatest boon to free speech in Canadian history.

It's still not absolute, of course.  It's hard to imagine any reasonable person disagreeing that these examples qualify as 'hate speech.'

""messages regarding Jewish people, homosexuals, the mentally disabled, blacks and other non-whites that were vicious and extreme in their characterization. The materials communicated expressed hatred and contempt in respect of members of these various groups and invited others to hold these persons in hatred and contempt. Some of the material considered in these reasons advocates for the extermination of Jewish people, homosexuals and persons suffering mental disabilities.""

~ Warman v. Glenn Bahr and Western Canada for Us, 2006 CHRT",non-toxic,psychiatric_or_mental_illness
5881837,"Oh no, TDS goes way beyond dismay and disdain to the very core of one's mental health!",non-toxic,psychiatric_or_mental_illness
5884354,"Over the decades working in the mental health and addiction field I've come to learn that ""silver bullets"" always turn out to be made out of lead.",non-toxic,psychiatric_or_mental_illness
5891171,"We too have suffered a profound loss of a friend who was brilliant and funny and who struggled with mental issues.  I take comfort in these words.  Thank you,",non-toxic,psychiatric_or_mental_illness
5899584,"You are correct.  The roots of this go back to Ronald Reagan when he was governor of California.   He emptied psychiatric  institutions and hospitals where the mentally ill stayed and essentially put them on the streets.  He followed suit nationwide in the 80s and we followed his lead.  A lot of people have difficulty integrating into communities, they commit crimes and now it's the problem of the justice system.",non-toxic,psychiatric_or_mental_illness
5915982,I know Trump is a psychotic because I have eyes and ears.  Trump is profoundly mentally ill.,toxic,psychiatric_or_mental_illness
5917388,You are confusing normal sex with pedophile activity which is a mental disorder involving adult sex with prepubescent children.,toxic,psychiatric_or_mental_illness
5919172,"Psychiatry is not very effective for the vast majority of those with mental illness, who are in the community and in need of expert therapy which psychologists can deliver. It's time to give people what they need, not what lobby groups want to bill ohip for.",non-toxic,psychiatric_or_mental_illness
5924154,"Read Fasteddies's comment that Hawaii brags about reduced crimes being committed and one reason might be to count at least one murder as just an assault.  No one is even denying Tosaga stabbed Oliveiros many times only that no one one knows which stab wound caused Oliveiros death.  Also what is the point in mentioning that Oliveros supposedly had bipolar disorder?  If someone has a mental problem, does that mean that they might be more likely to cause problems to others and therefore more understandable why they would get beat up or stabbed because they had been asking for it?",non-toxic,psychiatric_or_mental_illness
5932409,"Cannabis is actually the root cause of many mental health disorders users suffer from and it doesn't require heavy usage to cause those mental health disorders. Its the resulting mental health disorders from cannabis usage which lead to the life long failure of many cannabis users. Cannabis users are also very much in denial regarding the cause of their problems, they believe cannabis helps them. Thats a very common delusion held by people suffering from mental health disorders and addictions.",non-toxic,psychiatric_or_mental_illness
5934795,"Exactly, people just play the blame game for thier mental numbness. It is the sun , no shit lady",toxic,psychiatric_or_mental_illness
5936440,"I don't think that's it...

RD breezily dismisses the killer as a mental case instead of a domestic right-wing terrorist. Or does he hand wave the ISIS truck killers away as ""mentally handicapped""?",toxic,psychiatric_or_mental_illness
5944610,"""Terroristic threats""?  Come on folks, this woman has mental health issues or addiction issues.  Let's not put her in Bin Laden's shoes.

We have two presidents threatening to rain nuclear hell on each other.  Now those are threats of terror.",toxic,psychiatric_or_mental_illness
5953951,"It's obvious that he is mentally ill. However, once you injure someone you have committed a crime, crazy or not. As a country we don't do a good job addressing mental illness. Our prisons are full of people who are mentally ill.",toxic,psychiatric_or_mental_illness
5954344,"Under the Mental Health Act (at least here in BC)  persons who exhibit symptoms of a mental disorder and present a danger to themselves or others can be detained involuntarily for up to 30 days for observation, diagnosis and potential treatment.

People who are injecting street drugs clearly have some sort of mental health issue going on and are engaging in very high risk behaviour that is dangerous to their well being.

Why are they not being detained and cleaned up?",non-toxic,psychiatric_or_mental_illness
5954674,"I never said he shouldn't be charged with assault. But even if he punched me or a person close to me the verbal assault calls for mental health evaluation and appropriate treatment, not more years in prison than assault charges merit.",non-toxic,psychiatric_or_mental_illness
5964951,"I like the idea, maybe if we can get some of the politicians and city Council members to register their  mental illness we could catch it before they vote on an issue.  With this registry we can stop pedophilia in the mayors office in Portland  before it happens",toxic,psychiatric_or_mental_illness
5969880,"Its amazing these things still happen in today's society. Stop being ""fair"" to these people and start being fair to the victims. Once a child is taken away, thats it. Let the adults dealt with in the proper manner, but no more opportunity to hurt a child. These people need to be treated like jerks they are. No excuses for mental problems, etc. etc, etc.",toxic,psychiatric_or_mental_illness
5973586,"""The attacker was a 41-year-old woman who is mentally unstable, police said. She was arrested and hospitalized, according to CNN affiliate BFM."" Maybe try getting the facts before first",toxic,psychiatric_or_mental_illness
5974088,"The disability backlog is long in order to ferret out the scammers from legitimate disability claims.  Mental disability claims now outnumber physical disability claims, and mental claims (especially alleged mood disorders) take more time to evaluate.",non-toxic,psychiatric_or_mental_illness
5975341,"If that act requires mental illness, then what about those who support our military actions in the middle east?  Hundreds of thousands have died for who knows what reasons, and it certainly wasn't defending the sovereignty of our country.  That's far more destruction on humanity than a one-off acid attack.",toxic,psychiatric_or_mental_illness
5975529,"No Nos, I think with the limited amount of characters allowed on this site it would be impossible to address the issues.  As for ""the root of the problem"" in our definition of criminal I'd start with a tremendous lack of treatment facilities, education and poverty.  Those three probably are at the top of the list.  The current system locks people up with little attempts to address addictions or mental health issues.  Little is directed towards education.  Finding a job, any job, is much more difficult for someone who has been incarcerated.",non-toxic,psychiatric_or_mental_illness
5975657,"While this occurred in France, we could learn an important lesson.  Mental health problems have increased substantially since services were cut way back in the 1980s. The issue has become even worse with the number of veterans who have returned from war (one of which never should have occurred).
It's time to step up to the plate  (i.e. pay  targ taxes) to help the mentally ill obtain good,  effective treatment. Don't expect the Republic party to support that idea - in any significant,  meaningful way.",non-toxic,psychiatric_or_mental_illness
5975678,"What makes you think God didn't get it right the first time? The attacker  may have expressed hate because of mental illness; her victims expressed love. 
-
Bad things happen. There was even a book written about ""Why bad things happen to good people."" Bad things happen. But our response to ""bad things"" says a lot about our character, our morals, our values, and, ultimately, whether we trust God or not for all eternity.
-
Compare the actions of these victims of a crime to those who don't hide their hate and disgust of Trump. Some people respond with love, kindness, and prayers......while others respond with hate, hate, and more hate.",non-toxic,psychiatric_or_mental_illness
5980287,"Geez, lady, itching to kill someone?!  
Death row costs the tax payers way more than life. And in reality, life is a much worse crime. He'll serve his time and pass away without anyone taking notice. At least he is off the streets before harming someone else. The sad side is that someone had to die to find him. Makes you wonder if there are mental health issues at play that could have been addressed before she was brutally murdered.",toxic,psychiatric_or_mental_illness
5980468,"It would be interesting to see what Szabo's property in the Kenai looks like. These hoarders live all over Alaska. If you have neighbor like this you can rest assured they have a mental illness. That's what this is.  Same with cat hoarders. To do something like this anywhere in Alaska robs neighbors of their property values and general norms of safety.

He should let his lawyer talk for him BTW.",toxic,psychiatric_or_mental_illness
5983879,"The malignant narcissist, mentally deranged sociopath and draft-dodging warmonger is more interested in sending insulting and demeaning tweets or spouting garbage than doing his job, such as it is.",toxic,psychiatric_or_mental_illness
5985263,Who would do that consistently and think it's okay?..mental problems for sure....,non-toxic,psychiatric_or_mental_illness
5994655,"Because there has been an emphasis on de-institutionalization of the mentally ill for decades, even though the Riverview site still exists and could be reactivated at any time if the will existed. When psychotropic drugs like Thorazine came along in the 1950s, earnest reformers dreamed of a day when the mentally ill could live at home, kept under control by medication. Of course, if they're not in a hospital, there's no one to make sure they actually take it. The result is that the ones who don't end up on the street, self-medicating with smack, crack, and airplane glue.

Re-institutionalization is the obvious answer; it would get these people off the street and back on to the medicine they need. But the government, fearful of liability thanks to multiple cycles of lawsuits for past abuses, has no desire to head back down that particular rabbit hole. The result is that these people are ""cured"" when they finally OD, or wig out so badly that the police have to shoot them.",toxic,psychiatric_or_mental_illness
6013806,"""This news is of potential interest to anyone who works with – or lives with – individuals who exhibit mental health symptoms such as negativity, depression, and chronic stress.""

http://headlinehealth.com/troubling-evidence-mental-illness-actually-contagious/?AID=7236

Spread the word.  Your friends will appreciate.",non-toxic,psychiatric_or_mental_illness
6017026,"""Nut house""? Dear deluded gj chap, do you mean, hospital for people with mental illness? ""My gawd""? Did you mean, 'God'? It's okay, you can use the adult words. ""the patients""? Did you mean commenters who don't share your SJW virtue-signaling theatrical hysterics? Wow, and this crap you post passes for intelligent civilized discourse? What a disgrace. Perhaps you should take your meds and try to calm down. Interesting that this comment has now been up for 13 hours and has not been flagged. A closed forum indeed. Lefties of Canada unite!",toxic,psychiatric_or_mental_illness
6018870,"I'm torn on this issue. We have had season tickets in our family for over 50 years. I'd like to express my disappointment in what the players are doing, morso the black power salute than the kneeling.

I support the players' right to protest, and am trying to figure out how to protest their protest. For the Raiders' game, perhaps I should sell the tickets to Raiders' fans. I could probably get a tax break for supporting people who are clearly suffering from mental illness. But then those seats are still filled. So maybe I can just burn the tickets and allow the seats to stay unused. 

Another idea is a campaign to engage the NFL sponsors.  I hate to go down that road as I could be considered an NFL sponsor as well.  When the sponsors signed deals, they had no idea that this would happen. However, if Bud Light suddenly lost a ton of sales, perhaps that would send a message. 

We are now considering the idea of giving up our seats next season, with regret.",non-toxic,psychiatric_or_mental_illness
6027304,"Why homeless when there are plenty of jobs?? It must be the ""homeless"" are incapable as in disabled to be employed due to chronic mental illness. Addiction is treatable for those interested...chronic mental illness can only be managed and that reqires a comprehensive plan. Yes, the State has an obligation to those that are ""ill""! 
Sure hope that more mental health facilities are made available...as a good portion of the homeless campers are in need. Unfortunateky many feel at home in these camps while some are being taken advantage of. Come on Oregon and local communities, step up the care for the mentally ill and limit the vagrancy and loitering on public land...they are capable of work and should be doing so, not free loading on the backs of others. Try California...wanting to be a Sanctuary State....likely they will take in ""homeless"" campers - no need to work, no questions asked.",toxic,psychiatric_or_mental_illness
6029317,"You know nothing about the circumstances, other that what is written in the article. Was he mentally ill? As others have noted, this ""criminal"" was someone's child once, too. In my experience, no officer considers shooting anyone ""great.""",toxic,psychiatric_or_mental_illness
6031728,Because he is mentally incapacitated.,toxic,psychiatric_or_mental_illness
6034524,"Wait a minute. Not all homeless are intentional freeloaders. I'm with you 100% on not wanting to support the crusties, the travelers, the every day drunks who don't realize at twenty that they'll soon be sixty and without income or skills or any job history. There are also people who can not work because of physical or mental disability. I'm all for helping them - and children.",toxic,psychiatric_or_mental_illness
6035173,"Another crime committed by people out on bail.   ""At this stage we don't contest detention,....."" needs to be an option exercised by those who create the law not criminal defense attorneys.  Any suspected behavior demonstrating a primary motive involving addiction, mental illness, or a pattern of criminal conduct must become that  ""stage"" where detention simply cannot be contested.",non-toxic,psychiatric_or_mental_illness
6040106,You are mentally deranged and are going to be cause of someone's accidental death.,toxic,psychiatric_or_mental_illness
6042436,"He has a mental illness, which does not excuse what he did, but it sounds like he needs more than to just be in jail.  When did we become this society of people who are so unconcerned with our fellow humans?",toxic,psychiatric_or_mental_illness
6055326,"Who you calling stupid...mental-illness liberal.  I just told you, Obama and his clones took the same charter flights - not one, but three of them.  So I would presume  their use of our tax dollars amount to over a million dollars - IDIOT!!.",toxic,psychiatric_or_mental_illness
6062429,"Jeez, just when you thought IMPOTUS was the worst mentally challenged person around.",toxic,psychiatric_or_mental_illness
6062800,He is mentally ill and needs to be removed from office ASAP.,toxic,psychiatric_or_mental_illness
6063216,"What credentials do you have to make a psychiatric diagnosis?

Irony: The TDS afflicted suggesting that Trump is mentally ill ....",non-toxic,psychiatric_or_mental_illness
6065291,Please make him go away! Mental illness has no place in the White House.,toxic,psychiatric_or_mental_illness
6067353,"Where were the all those concealed carriers who are going to save us? We have two lethal crises intersecting here, with devastating results; mental illness and a tsunami of military-grade weapons in civilian hands. And it's the same groups that fight ferociously against doing anything to curb either. Making America great again!",non-toxic,psychiatric_or_mental_illness
6067494,"No. The NRA and its minions say mass shootings are a mental health issue, then they block legislation preventing the mentally ill from buying guns.
This is a war, and innocent Americans die at the church of gun worship.",toxic,psychiatric_or_mental_illness
6068400,"""if a specific individual is likely to be violent due to the nature of their mental illness, then the government should have to prove it.""

You just can't infringe on rights without a trial or proof of violent behaviour.  this was a broad brush that was intended to snare innocent veterans.

then again as a Trudeau supporter you seem to admire dictatorships",toxic,psychiatric_or_mental_illness
6068626,"The blood ""haven't"" even dried yet, hundreds in pain, and what to the trump cultists do? They actually plan to introduce a bill in the house today to de-regulate silencers. Cultisim is truly a mental illness.",non-toxic,psychiatric_or_mental_illness
6069184,The issue is the state government also have some of its own in office that are mentally ill and been making poor choices considering our state so the issue is deeper then you people think the mental health of the elites as you said have more problems then the people being accused of mentally disabled  and yet people blows it off and look in another direction mental illness in our state offices are present wake up people stop blaming other for incompetent politicians,toxic,psychiatric_or_mental_illness
6069742,This is looking more like a mental illness issue.,toxic,psychiatric_or_mental_illness
6070037,Can anyone tell me what's wrong with tightening our gun laws?  I would think excluding potential terrorists and the mentally ill would be a good thing.,toxic,psychiatric_or_mental_illness
6071512,"Oh, it's never time to talk about gun violence. Why would anyone talk about deaths from the promiscuous availability of guns right after a mass killing by a heavily armed gun nut? That would be mental illness. Your cult is showing.",toxic,psychiatric_or_mental_illness
6071711,Could someone please find a copy of the Constitution and while you're at it you might want to read it to this moron. You can't impeach a president just because you don't like him.. Liberalism truly is a mental disorder.,toxic,psychiatric_or_mental_illness
6072525,"This is good news.  Knowledge is power.  Self-Care is key.  Work-Life Balance is a must.

On the street, paramedics might need to insist on breaks.  To ensure recovery between blocks, it's imperative to disconnect completely from the work.  No over-time is worth the potential outcomes:  Depression, Compassion Fatigue, PTSD, Addictions, and for too many, this ends badly with loss of life to suicide.

As BCEHS and BC Ambulance learn to make wellness a priority, a lesson that needs learning is:  Working as a Paramedic is a Role in life.  It is not one's complete identity.  We work, then we go home, and if we've issues brewing with mental health, our families can be our first line of defense.

As the service now addresses mental health with training, I'd ask BCEHS to expand said training to family.  If we as paramedics fall, we often take our family with us, simply due to the reality that we've all lacked the knowledge to keep us safe.

Self Care.  You matter too.  Cheers.",non-toxic,psychiatric_or_mental_illness
6072715,"""There will be a debate about whether this was terrorism. Let me point out that the entire argument about motives and beliefs is absurd and purposeless. A mass shooting aimed at an innocent crowd is intended to create terror.""

Doug, you're playing God, which is a little above your pay grade. We don't know what the motives of the shooter were. At the moment it seems plausible the perpetrator was deranged. Hence, his motives may have been almost anything.

It's not unusual for a psychotic person to act on an imperative that they believe comes from an outside authority. ""God told me to do it..."" and so forth. Most often, people with severe mental illnesses aren't capable of intending anything. That's why we don't convict them of the offences they commit. They were incapable of forming the intent to commit a crime, due to their mental illness.",toxic,psychiatric_or_mental_illness
6073529,"You are almost right: 
Extreme liberal-mindedness is a symptom of mental illness.  :)",toxic,psychiatric_or_mental_illness
6073551,you were called out for your your insistence on employing failed policy.  Gun control isn't working so we need more of it is what you and yours keep saying.  The elephant in the room is mental illness and you just don't want to deal with it.  Why is that?,non-toxic,psychiatric_or_mental_illness
6074340,"You, Bob, are mentally ill.",toxic,psychiatric_or_mental_illness
6074776,Why would someone want to hire a person with a mental illness?,toxic,psychiatric_or_mental_illness
6074929,"What's missing in this excellent report? 
History: I was hired as an expert consultant in the 1980's litigation mentioned in the report. I found the conditions abysmal with mentally ill inmates literally locked up in subterranean caves with bars. What's missing is the fact that the jails and prisons were recently overwhelmed by the numbers of persons with serious mental illness who were recently forced to be inappropriately discharged from hospitals by a recent ACLU lawsuit that emptied out the hospitals without community care. 
There are too many other points of information missing to discuss here. Like where is the responsibility of community mental health services that prevent arrest and incarceration? How unrealistic are the standards of care? How adequate are salaries in a high-cost community? When did prisons replaced hospitals for persons with serious mental illness?",non-toxic,psychiatric_or_mental_illness
6077788,"Let me try this again.

I answered ""So true and so sad"" to this post:
--
Mass shooting tragedy.
Prayers & condolences.
Debate gun control/mental illness.
Change nothing.
Repeat.
--
What does this (from you)  ""It was not just another person you enabled and you know it"" have to do with that above ?????

I have enabled no one.",non-toxic,psychiatric_or_mental_illness
6079098,The mentally ill are severely confused hunters. They aren't sure whether to hunt in the woods or at theaters and concerts. There are medications to calm people's minds so they can make more rational decisions if prohibitionists don't ban them too.,toxic,psychiatric_or_mental_illness
6081502,Why does anyone want guns in the hands the mentally ill?,toxic,psychiatric_or_mental_illness
6081506,"You mention ""grit"" twice, so this must be an important idea to you.  What does ""grit"" mean to you?  The idea that someone who suffers from anxiety or stress coping issues lacks ""grit"" or isn't ""strong enough"" is really antithetical to the whole notion of what mental health is.  It is also a big part of the stigma associated with mental health issues.",non-toxic,psychiatric_or_mental_illness
6081564,"Dems do not want to un-do the 2nd amendment, but rather to prohibit specific high capacity weapons from being obtained as well as those who have a known mental illness or criminal record from getting any types of guns.",toxic,psychiatric_or_mental_illness
6081635,With a 12-18 month for psychiatric treatment in many parts of The GTA our current political climate has certainly dropped the ball on mental health.,toxic,psychiatric_or_mental_illness
6081705,"Real mental illness is a serious issue.
This author refers to anxiety. Far milder. Left to continue, yes serious mental illness will result.
However, the, relatively, sudden increase in 'reported' anxiety is another matter.
Resilience, physical or mental, is decreasing in our society, simply because our faculties (physical and mental) aren't being developed or maintained.  We don't deal with physical or mental stressors as well as we could.  Recent generations are not taught self-reliance skills.  Everyone is a 'victim' of one sort or another. No grit to get over or adapt to the challenges of life's hard knocks.",non-toxic,psychiatric_or_mental_illness
6084863,"hard to reason towards people with mental illness, some normal people too....",non-toxic,psychiatric_or_mental_illness
6085775,"paperboy, I would argue that we have developed a habit of diagnosing damn near everything as some form of mental illness, which conveniently allows us to not be responsibility for any of it.  I know that line of thinking is fashionable these days, but to call something a new epidemic just because it was something that we never even recognized as a problem in  past years, in the language of 2017, false science.  

The article is written by the CEO of an HR consulting firm, who seems to be taking the view that it is the employers duty to address all the anxieties and stresses that modern employees feel they have.  To which I say BS.  Serious mental health issues, yes.  But it is not an employers obligation to de-stress their employee's lives, especially when so many of these stresses and anxieties are self-imposed.",toxic,psychiatric_or_mental_illness
6088079,"I liked the article I read the other day (cant recall where) where the author said an obsession with guns should be considered a mental illness. I have to agree. Most of the gun nuts (as opposed to say hunters, etc) I have met are all conspiracy theory laden cranks. Lets start to think of them like hoarders, that just can't get rid of the precious (going a bit lord of the rings there). Probably make some headway on the issue after that.",non-toxic,psychiatric_or_mental_illness
6088268,"You lost me at ""hoarders"".

 So my stamp collection is a sign of mental illness? And what do we make out of the cosplayers with extensive collection of plastic figurines and the like? Mental illness too? And car nuts - are they ""crazed"" road rage prone accidents waiting to happen? Cat ladies? People with a wine cellar? People with porcelain figurine collections?

 Just limit what types of guns can be purchased/owned, add ownership restrictions - and stop there. Don't turn this into another witch hunt.",non-toxic,psychiatric_or_mental_illness
