id,comment_text,toxicity,label_sexual_orientation
6010201,"Uh--the Church does worry about adulterous straight men and women.  Ever hear of the fact that divorced and remarried Catholics are not eligible to receive Communion?  Yeah--the Church takes a lot of heat for that too--or did you forget that?

I am sure you have also heard of the Church's stance on pre-marital sex, etc.  The Church takes a lot of heat for that too.  

My point: the Church DOES worry about straight men or women adulterers--not just homosexuals.

While we are on the subject, I would argue that it isn't God or the Church that is hung up on sex. It is the liberal, secular, atheistic, humanistic society called America that is hung up on sex.  Americans eat, breath and drink sex--then they have the audacity to tell the Church that the Church is hung up on sex?",non-toxic,homosexual_gay_or_lesbian
6011336,"I've also heard of the Church's position on masturbation.  However, I have never seen the Church financially and politically involved in stopping divorce, pre marital sex, masturbation or illicit sexual acts between heterosexual couples.  I have seen the church get politically active against abortion and birth control which effect women, and gay marriage.  Not much concern there for those poor adulterous heterosexual males.",toxic,heterosexual
6011401,"You left out the part about the church not firing straight employees who choose for whatever reason to get married at city hall unlike gay employees who do the same thing and lose their jobs over the ""scandal"" of it all.",toxic,homosexual_gay_or_lesbian
6011487,"Would you say that the homosexual activists ""pushed"" for legalizing same-sex ""marriage,"" or that they created a propaganda campaign portraying homosexuals as victims, and infiltrated the media to promote their objectives.  Let's not get all semantic-y about this, and let's be honest.  Martin is starting by 1) talking in homosexual language (""gay""), not Church language (same-sex attraction + same sex acts)l and 2) Ignoring the Church's existing message of love and reconciliation to people with same-sex attraction, along with actual steps to help them (i.e., Courage).

Push, ram, or slip under the radar, I don't care about his method; his plan is clear.

Moreover, Martin is reaching out to the power of the huge numbers of non-Catholic homosexual sympathists to force change in the Catholic Church.  Totally evil and driven by the Devil.",toxic,homosexual_gay_or_lesbian
6011543,"That is because even the Church realizes that you can't legislate morality.

The Church was involved in the gay marriage debate but not because the Church wants to outlaw homosexuality.  The Church was involved in the gay marriage debate because reality cannot be redefined at will by anyone.  Gay marriage is as much an oxymoron as a married bachelor is.  The issue for the Church was ""What is marriage.""  That is why the Church was involved in that.  The Church was not trying to legislate morality, the Church was saying ""Reality cannot be redefined just because certain people are offended by it.""",toxic,homosexual_gay_or_lesbian
6011825,"""The psychological studies have found that homosexuality as such is not the cause of abuse, but when gay seminarians do not come to terms with their orientation in the church's closed homophobic environment, it is more difficult for them to become psychosexually mature enough to resist opportunities with minors.""

Yes.   So from that, isn't barring men with same sex attraction from Catholic seminaries the most sane and effective approach to protecting children?",toxic,homosexual_gay_or_lesbian
6012222,"The Church's current teaching on homosexuality requires same sex attracted men to be celibate. It is therefore understandable that some of them might consider the priesthood or religious life to be an appropriate life choice. The report states that there are many gay priests and religious who live exemplary lives and do not abuse children, and they are the ones who have become psychosexually mature enough to take on celibacy. The report states that the Church's homophobic attitudes does not help this maturing process. Benedict's branding of them as ""inherently disordered"" and as unsuitable to be priests simply because of their sexual orientation only has the effect of driving them further into the closet with all the conflicts that this brings. They are required not just to be celibate, but to live a double life by hiding their orientation. If some estimates of the number of gay priests are correct, your solution would halve their number.",toxic,homosexual_gay_or_lesbian
6012586,"Would that apply to the baker who refused to make a wedding cake for a gay couple? Making the cake is an action, but his current defense is that the cake is self-expression - i.e., an aesthetic artifact, perhaps comparable to a picture or a flag (representations, as opposed to actions, which is what I think your logic is). Also, is displaying the representation an action? or not?",toxic,homosexual_gay_or_lesbian
6013487,"Wishing to be fair, I went over Father Martin's YouTube talk and realize that, although Father Martin did talk about the doctrine that gay persons must remain celibate, not being ""received"" by the gay community. He never said that this then ""disqualifies"" it as doctrine; Father Martin is too smart for such a statement (I think). He did however, amid much circumlocution, suggest that this situation was analogous to the church's Humanae Vitae encyclical which has been largely been ignored by much of the faithful (not all). He then says that the gay community should perhaps speak with their bishop. I get the impression that he might be suggesting that the gay community may similarly ignore this teaching as many have rejected Humanae Vitae and the teaching of no sex outside of marriage. My comment: although these teachings are ignored, they are still ""on the books.""
I make this new comment because I want to be fair to Fr. Martin - bearing false witness is a serious offence.",toxic,homosexual_gay_or_lesbian
6014179,You're so busy pointing a finger at gay folk that you forget you have three fingers pointing back at yourself.,toxic,homosexual_gay_or_lesbian
6014393,"That term might be an exaggeration, but there is no question that the AfD is not a party of tolerance.  I can accept that many want to reduce immigration, but banning religious symbols is a blow for freedom.

The party also opposes gay marriage, are climate change deniers, and is in favour of reinstating conscription.

The combination of nationalism, religious intolerance, and socially backward policy is not something to celebrate.  That said, I am not overly concerned since I think this flirtation with the far right is a blip rather than a trend.",toxic,homosexual_gay_or_lesbian
6014469,"Others here have learned how to discourse with people they don't agree with without resorting to your regular, near invariant practice of trying to besmirch the intelligence of the other person.

The number I quoted came from the 2016 annual report, and it's totally meaningful. 

Perhaps I am quoting the wrong consulting company...I meant the one that just got released last year, not the original one you're referring to.

And your hetero vs. homo point below is preposterous when you examine proportions.

It reminds me of that fallacious line that was trotted out in the 1990s and 2000s that AIDS wasn't just a disease affecting homosexual men...some isolated cases don't prop up the lie.",non-toxic,homosexual_gay_or_lesbian
6014680,"Ha, ha, ha! That was a good laugh, thank you U.N!

Canada is the country that offers the best opportunities for a black men/woman/trans/bisexual in the entire World. 

Completely ridiculous! 

PS: How about investigating the rights of Catholics in Saudi Arabia/Irak/Afghanistan/etc for a change! Or the rights of Caucasians in Zimbabwe!",toxic,bisexual
6014963,"Marriage is not a subjective institution that is open to redefinition based on the whims of pop-culture or the SCOTUS. That is what people don't seem to get. We can no more redefine marriage than we can rewrite the rules of arithmetic.  

The reason that the government was involved in marriage is because heterosexual relationships are the way that our species is propagated.  It is ideal for the stability of society for the heterosexual relationship to be stable and committed.  Homosexual ""marriage"" by definition cannot equal heterosexual marriage.  Homosexual relationships cannot propagate the species  Therefore there is no compelling interest for the government to be involved.  

If you are concerned about tax laws and other secular concerns, change the law.  The institution of marriage does not have to be redefined in order to address those concerns.  All that is necessary is that the laws be changed to accommodate homosexual couples.",non-toxic,heterosexual
6015035,"Are you seriously calling the abuse of thousands of young people""fun for the gay clergy""?  What a totally disgusting comment!",toxic,homosexual_gay_or_lesbian
6015114,Rep. Hensarling will say it was gay people's fault.,toxic,homosexual_gay_or_lesbian
6015385,"Certain social conservatives love comparing gay people to Nazis, while portraying themselves as oppressed fighters for the resistance.
Social conservatives are freaking out because they no longer control the moral and ethical paradigm in this country, they can no longer have the government harass and punish gay people because they feel gay people need to be punished and controlled.
That's what this is really about. Social conservatives lashing out, wanting the government, through a SCOTUS ruling, to enforce the social conservatives' feeling of moral superiority.
This isn't about artistic freedom. This is about social conservatives feeling the need to express power. To smugly show their moral superiority: ""I will feel degraded, my soul will be polluted, if I have to serve the likes of you, so get out! Or you can settle for plain cupcakes that I deign to sell you.""",toxic,homosexual_gay_or_lesbian
6015392,"Do you think it is a whim for someone to realize he or she is homosexual? That's what you don't seem to get. Nor do you get that having children is not the only reason to marry. Marriage is not only about sex and babies.

You're also wrong about why the government became involved in marriage. It was because marriages were originally property transactions. Wives and the resultant children were considered property.  

The Church has the right to decide which couples' marriages it will witness.  (You know of course the Church doesn't marry anyone--couples marry each other, whether gay or straight.)  But secular society has already decided that homosexuals have the right to marry and raise families. 
You don't like it? Too bad.",toxic,homosexual_gay_or_lesbian
6015475,All I can say is I am so glad that I am gay!!!,toxic,homosexual_gay_or_lesbian
6015485,I am so glad that I am gay!,toxic,homosexual_gay_or_lesbian
6015570,"Socially backward policy??
The only socially backward policy is yoru monkey ape assertions about climate change religious intolerance, and gay marriage..

The Muslims in the middle east are killing Christians, gay men, and mulilating girls and killing their own people by the 100's of 100's and you are calling us Intolerant?

You leftists need to be confronted at every turn
You lunatic fringes need to outed, we are the majority - not you
We see you",toxic,homosexual_gay_or_lesbian
6015822,"Family law applies equally to gay and straight couples, and adultery occurs in gay marriages, too.",toxic,homosexual_gay_or_lesbian
6015904,"Yes, but you can’t conclude from those figures that the sole cause is male same sex attraction. Otherwise you would have to conclude that homosexuals are responsible for all rapes in jails – where the offenders and victims are 100% male. Such a conclusion ignores opportunity and the fact that sexuality is not a black and white matter, but is in a spectrum. That’s one of the reasons the report refers to the difference in figures when altar girls were introduced, as well as the sharp drop off in offending with the withdrawal of the Church from boarding schools and orphanages. After discussing the various studies on the issue, the report at p. 248 states: “homosexual orientation is not directly correlated with the sexual abuse of children but is a significant risk factor in those priests and brothers who have not satisfactorily resolved their sexual identity in a mature, adult manner.” I’d be interest in your comments after you have read that part of the report.",toxic,homosexual_gay_or_lesbian
6015940,"What is wrong with it?  It seems to me that it sends the wrong message.  This priest is controversial. His stance on gay marriage and homosexuality is unclear.  He should not be invited anywhere to speak unless or until he clarifies his position on gay marriage and homosexuality. 

That he is a priest in good standing does not necessarily mean anything.  Father Pfleger is a priest in good standing--that ain't saying much.  Being a priest in good standing does not necessarily indicate orthodoxy.

If the Cardinal invited Rush Limbaugh to talk to the priests--would you say ""What is wrong with that?""",toxic,homosexual_gay_or_lesbian
6016040,"And by the way...

Homosexuality is what homosexuality does.  Our passions and appetites, sexual or otherwise do not define us.  What defines us is our choices.  Hence--someone who is attracted to members of the same sex isn't homosexual--until they decide to act on that attraction--and thus define themselves--through their choice to act as homosexual. 

The Church does not like labels--homosexual vs. heterosexual because we cannot reduce ourselves to our sexual appetites.

It is granted that a person cannot choose their orientation--that is who they are attracted to.  People can choose how to act.  Our choices define us.  When our appetites and passions draw us to act in ways that are contrary to reason we do not have to respond to them.  We are not animals. We can control our behavior. We can choose to master our passions---or allow our passions to master us.

The idea of self control, however, is abhorrent to liberals.",toxic,heterosexual
6016658,"""One is an ideology that one chooses, the other in a innate state of being that a person has no control over.""
Not to the gay hating true believers. They fit homosexuality into your first category.",toxic,homosexual_gay_or_lesbian
6016746,"As I've said many times on this forum, nothing going on in our world today is comparable to the Nazis.  Not white supremacists and certainly not gays.  I don't believe some conservative groups compare gays to Nazis and I know for sure this conservative doesn't.    Regardless, there is no reason for any group to compare any other group around today because Nazism was the worst there ever was.",toxic,homosexual_gay_or_lesbian
6016852,"One could infer from your comment that you think all homosexuals take part in anal sex (even females?) and NO heterosexuals do, and thus ""being homosexual"" simply means taking part in such activity. Naive, incorrect, and incredibly insulting presumptions like this are proof that the dialog proposed by Fr. Martin is very much  needed.",toxic,homosexual_gay_or_lesbian
6016976,"Here's another one for you Keiran. I am sure you are aware of the Richard Wagner study which saw him harrassed out of the priesthood. His study involved in-depth interviews of 50 participants recruited through an ‘informal network of gay priests’ (Wagner 1981: 12). Of those 50, only 2 stated they were living celibate lives. Of the other 48, between them, they had an average of 226 sexual partners (Wagner 1981; citied in Sipe 1995). Now, do you think this level of sexual activity would have occurred before this period in history? It may have but I wonder. I'm not saying that the activity was abusive in any way but then again, none of the other people involved were interviewed so we'll never know - and that's always the problem here. I suppose St Peter Damien might have something to add, but the only people who seem to discuss him are the likes of Randy Engels of the gay conspiracy theory, where Marxist gays have been plotting for decades to bring down the Church, family and society. Hmm",non-toxic,homosexual_gay_or_lesbian
6017082,But aren't you all getting really tired of the gay in your face propaganda day after day. Why can't they simply go to a different gay friendly bakery?  Instead they continue to try and force their lifestyle down all of our throats and destroy good people in the process. I for one am sick of it all. Time for a straight pride parade!,toxic,homosexual_gay_or_lesbian
6017275,"If Ontario de-funded Catholic schools and forced a merger with the English and French public school systems there would be enough savings to pay for universal childcare like our neighbors in Quebec. You would think an openly Gay and Female Premier in Wynne would have the sense to orchestrate this flip in resources. Studies have shown the savings of eliminating the Catholic boards top 1B/year in operating costs with the elimination of surplus buildings, teachers, labor and the like. A universal childcare program say the $15/day NDP model combined with the $15 minimum wage would attract more women to go to work and the tax revenue generated would more than pay for the program itself while the initial savings can start cutting the province's often forgotten yet growing 315B+ debt.",toxic,homosexual_gay_or_lesbian
6017291,She will be appointed Canada's second openly gay female senator by Justin if she loses the next provincial election. Trudeau owes her big time for helping boost his big jump from third party to majority government in 2015. Wynne had an axe to grind with Harper and boy did she grind it likely costing him many of his Ontario seats. I can't even remember the last time a Premier from any province with a different party stripe openly campaigned against a sitting PM and even went as far as endorsing her Federal contemporary who was never even Official Opposition Leader or leading in the in the polls I might add.,non-toxic,homosexual_gay_or_lesbian
6018587,"Yes,  I'm sure that a bunch of gay guys knowing that one another are gay would make it much easier to remain chaste /sarc.  And from those whom I've spoken with in the priesthood, there's very little homophobia and very little hiding of homosexuality in the seminaries.  Ask a Jesuit.",toxic,homosexual_gay_or_lesbian
6019077,"It's an easy to make distinction: are the qualities to be discriminated against intrinsic to the class? Homosexuality is innate and cannot be changed, so you should not discriminate against it. Whereas Naziism is a choice, and worthy of discrimination because it is so negative towards society.",non-toxic,homosexual_gay_or_lesbian
6019255,"Why do people want to shove their ridiculous religious bel ifs down other people's throats?
I would love to dress as Satan and protest the hoa president.
Maybe I will do that for the church up the street that thinks Halloween is Satanic. 

Maybe I will bake a cake for a gay wedding and dress as a gay Satan.
Glad I live in a country that allows me the freedom to do so.",toxic,homosexual_gay_or_lesbian
6019685,"My reading of the early chapters of this research, dealing with history, is that the predominant issue bedeviling the Church has been that of homosexual men abusing one another and teenage boys.",toxic,homosexual_gay_or_lesbian
6019791,The gay guy in a cell with the lesbian.  That would be good!,toxic,homosexual_gay_or_lesbian
6020448,"""One is a protected class the other isn't. One is an ideology that one chooses, the other in a innate state of being that a person has no control over.""
===========
Which is which? And how did the ""protected class"" become the ""protected class""? If it became ""protected"" only by ""law of mankind,"" then can it not be repealed and another group become the ""protected class""?
-
And I wonder how many gays and lesbians are glad you reduced their feelings, their attractions, and their desires to something that ""they have no control over""? That is so.....condescending.",toxic,homosexual_gay_or_lesbian
6020808,"""I’m wondering if you’d feel differently if he had refused to make a swastika shaped cake for a pair of neo-Nazis?""
===========
A lot of posts have ""who"" is ""protected"" and ""what"" is ""not protected"" completely confused.....but that is how dishonest people make their point: By causing confusion.
-
Gays are a ""protected class"" of people; neo-Nazis aren't. But The Baker did not refuse to serve either one. He only declined the use of his ""art work"" to create something he found offensive. And it wasn't the ""gays"" in general he found offensive; it was the ""art work"" they wanted him to create.
-
In other words, it was the ""art work"" that The Baker found to be offensive, not the ""customer."" Gays, neo-Nazis, Hillary Clinton, and even Trump are welcome in his store. But any ""art work"" they might want him to create might not be. 
-
Thus the question remains and remains valid: ""I’m wondering if you’d feel differently if he had refused to make a swastika shaped cake for a pair of neo-Nazis?""",toxic,homosexual_gay_or_lesbian
6020966,"""All"" is not completely honest. ""All so far"" would be. But since the SCOTUS has agreed to hear the case, how a potential 5-4 vote might go is unknown. 
-
Besides, the issue is simple: He didn't refuse to serve a customer because the customer was gay, a neo-Nazi, Hillary Clinton, or a police officer (as some personnel at some restaurants have done). 
-
He simply refused to use his artistic talents to create a piece of ""edible art work"" that was offensive to him. In this case it was a ""gay wedding cake"" but even Hypocritical Liberals would admit he would be right to refuse to decorate a ""black man being lynched"" for a racist or a swastika cake foe a neo-Nazi......because the issue is not the ""customer"" but the issue is the ""art work"" being created.  
-
So the hypocrites are the liberals....who will gladly defend his right to decline to decorate cakes they find offensive, but will curse him for declining to decorate cakes they don't.",toxic,homosexual_gay_or_lesbian
6021088,"As an Evangelical Christian, I can answer that question. Why would I want to spend my money in a shop that doesn't want my business? 
-
Let's say I walk into a Jewish Bakery, a Gay Bakery, a Muslim Bakery, and a Buddhist Bakery because I didn't know they were Jewish, Gay, Muslim, or Buddhist.....and I ask them to decorate a Christian Wedding Cake with ""crosses"" and ""May Jesus Bless Our Marriage"" written on it......and they decline because doing so goes against their religious beliefs or same-sex values.
-
Sure, I might be sad. But wouldn't I just find another bakery that (1) wants my business (2) will gladly create the ""edible art work"" I want? Of course I would. 
-
""Turn the other cheek,"" ""do unto others as you want them to do unto you,"" and ""pray for others"" does not suing others in court and mean making a federal case out of someone else's beliefs. 
-
The simplest thing to do is to.....go elsewhere. No big deal.",toxic,homosexual_gay_or_lesbian
6021116,"She ""nailed"" nothing.
========
Let's say I walk into a Jewish Bakery, a Gay Bakery, a Muslim Bakery, and a Buddhist Bakery because I didn't know they were Jewish, Gay, Muslim, or Buddhist.....and I ask them to decorate a Christian Wedding Cake with ""crosses"" and ""May Jesus Bless Our Marriage"" written on it......and they decline because doing so goes against their religious beliefs or same-sex values.
-
Sure, I might be sad. But wouldn't I just find another bakery that (1) wants my business (2) will gladly create the ""edible art work"" I want? Of course I would.",toxic,homosexual_gay_or_lesbian
6021189,"The ""underlying principle"" is that too many people ""confuse"" (lie) about what The Baker ""discriminated"" against.
-
He didn't refuse to serve the customer.
He declined to use his artistic talents to create an ""edible piece of art"" that went against his religious beliefs......much as I would expect an Orthodox Jew to decline to decorate a cake with ""Jesus, the Son of God, Loves You"" on it. 
-
Bakers don't have to decorate a cake that depicts a ""black man being lynched"" for the same reason that baker shouldn't be forced to bake a ""gay wedding cake"": It's the ""art work"" that's the issue, not the customer.",toxic,homosexual_gay_or_lesbian
6021587,"So, you dont see any comparison in republicans opposing the NFL because some players wont stand for the national anthem, with democrats opposing places like Chic-fil-A because of their CEOs stance on gay marriage?  Personally, I think its fine for people to protest both for whatever personal reasons they have.  I just find it amusing that you dont see the similarities because you feel your ""protest"" is more just than the other.",non-toxic,homosexual_gay_or_lesbian
6021698,Who was it campaigning for gay marriage rights then?,toxic,homosexual_gay_or_lesbian
6022181,"No!
It's hilarious that you are worried about condescension towards gay people, when you see them as sinners worthy of contempt.",toxic,homosexual_gay_or_lesbian
6023460,"This  gay  looking  dirtbag  is  only  generous  with  other  peoples  money, not  his  own.  The  year  before  he  ran  for  the  senate he  made  $12 million  dollars  and  gave  a  whopping  $2400   to  charity.

He's  also  UpChucky's   little  lap  dog.",toxic,homosexual_gay_or_lesbian
6023552,"Really, are you that dense?  The San Diego bishop has already expanded the logic of AL to include active homosexuals.    Some Canadian bishops have already expanded the logic of AL to include euthanasia.  And they're not done yet stretching AL's logic that, due to the complexity of modern life, God sometimes wants you to commit sin in order to do good. Oh, and by the way, it is no longer a sacrilege to accept the real body and blood of Christ if your conscience is clear.  Already, the head of the Jesuits has signaled that nobody really had a tape recorder to record the actual words of Jesus so we must reinterpret what he said to fit the zeitgest.  Where do you think that is going?",toxic,homosexual_gay_or_lesbian
6024166,"Agree with Rowman.  The baker is ok refusing to make a cake with gay men on the cake, or with swastikas on it, or breasts on it.  It is not ok to refuse to make a cake for a black person, a gay person, an asian, an American Indian ... get it Richard Stacy ?   Tough concept.  I say let him refuse whatever classes of people he wants, and post it in the store prominently ... then ALL reasonable people can avoid him and find a baker that is not a bigot.",toxic,homosexual_gay_or_lesbian
6025953,"""The Ontario government is likening a proposed Christian law school's requirement... to a bar against Jews that existed in the province's legal profession nearly 200 years ago.""

Is this respectful, even to the truth? Hardly, when anyone can attend Trinity University, including homosexuals or anyone else, no matter their persuasion, and become a lawyer there.  This is no ban on anyone becoming a lawyer at Trinity. Here, on this discussion site, we are asked to be RESPECTFUL to everyone, yet perhaps the Government would like to set an example by respecting the facts that NO one is prevented from becoming a lawyer at Trinity. Trinity respectfully asks that the general values of a private institution be respected and that is all and as such the attendee is given the option of respecting the request or not...it is no bar to anyone. If only the Ontario Government would have the same decency and not BAR a college from teaching the law to others. The government's action is draconian overkill.",non-toxic,homosexual_gay_or_lesbian
6025956,He is another gay one and they wouldn't touch him with a ten foot pole.,toxic,homosexual_gay_or_lesbian
6026110,"The most insidious logic of AL is that sometimes, due to the complexity of modern life, God will invite you to commit a sin in order to do good. While initially used to justify allowing divorced and remarried Catholics to receive the Eucharist as some type of medicine in the field hospital of life, that logic has now been used to justify giving the Viaticum (final communion) to people who have arranged for their own deaths in parts of Canada.  In San Diego, the flamboyant bishop there has expanded that logic to include active homosexuals who have no intention of changing their ways.    Notice something?  You now have sacrilege compounding the original mortal sin.   How long do you think before that kind of praxis alters the doctrine? 

This pope seldom kneels before the Eucharist and he has referred to it as 'a little bread and wine' in encouraging a Protestant to receive Holy Communion.   How long do you think it is before he goes after that?",non-toxic,homosexual_gay_or_lesbian
6027896,Once Republican lawmakers get the backing of Catholic bishops in an election over opposition to abortion and gay marriage they're done with them - at least until the next election.  In the meantime it's all about tax cuts for the rich. That is literally their one and only concern.  They couldn't care less about health care for the poor. If Catholic bishops are so naïve as to still not comprehend this then they're even more out of touch with reality than I thought.,toxic,homosexual_gay_or_lesbian
6028343,"By all accounts I have read Judge was a celibate priest. If he truly was ""gay,"" he could be held up as an example of fidelity for other gay priests. But that would not require a costly and overused canonization-fest.",toxic,homosexual_gay_or_lesbian
6029718,"not just these days...but when you look throughout history, nobody has faced more oppression than white, heterosexual, american men.",toxic,heterosexual
6029731,"Oh, but you DID say that. You think my marriage rights should be taken away from my family, based off your god (or more likely, you're simply hiding behind Christian extremism to support your bigotry). And plenty of Christian churches are just fine with my marriage. What if my god said your heterosexual marriage shouldn't be recognized by the government and you should be stripped of any marital benefits? Who's god wins then?",toxic,heterosexual
6029870,"To the defenders of Trump, that 'he hires black people (Ben Carson, Omarosa)' is like the usual phrase when talking about homosexual or racial issues: I have gay friend, I have black friend, used as a shield of some sort.  It means very little.  What speak volume is his actions.  His actions, as listed in this article, show that he is a racist and a basic bigot - product of the time/era during his formative years and he has not progressed since.  Now shamelessly using race to divide the country just to strengthen his base is a crime against this country.",toxic,homosexual_gay_or_lesbian
6032769,"""AL stands for the proposition that if remaining in objective adultery is the 'best one can do under the circumstances', that is an acceptable understanding of how to conduct oneself."" Actually, that sounds quite like the sort of gradualism practiced in the church's pastoral strategies (notably by Paul VI in regard to contraception and by his theologian Jan Visser in regard to gay couples). Perhaps you would care to say how the thesis you quote should be differentiated from the latter? The trouble is that the Correctio Filialis folk give the impression that their critique bears not only on Francis but on the entire Vatican II Church. One of its signatories is a schismatic leader.",non-toxic,homosexual_gay_or_lesbian
6033262,It's sad that this discussion of a new historic district & its implications turned into a R vs. D debate of unrelated topics like gay marriage & abortion.,toxic,homosexual_gay_or_lesbian
6033866,"The President's opinion is important.  Look how quickly gay ""marriage"" gained support after Obama ""evolved"" or whatever mental lapse led him to support it.",toxic,homosexual_gay_or_lesbian
6034014,"Roy Moore is one of those cons that really seems to struggle with understanding this country and its laws. It seems like he struggles with a great many things, actually. He is a creationist, for example. He also didn't seem to understand the law when it came to gay marriage.


So...of course the cons voted for this idiot.",toxic,homosexual_gay_or_lesbian
6034165,"Isn't this the same bishop and diocese who intervened and refused a teenage boy confirmation because the lad in another forum voiced his approval of Gay rights?
This bishop seems to lack discernment of judgment.
Methinks because he is bishop he can behave as he wills.
Good this is in a secular court which might discern more where boundaries were crossed.",toxic,homosexual_gay_or_lesbian
6035526,"Do you have control over your heterosexuality? 
Can you turn it off and become a homosexual?",toxic,homosexual_gay_or_lesbian
6037071,"It strikes me as odd in a supposedly free country, people spend so much of their time trying to control the words, thoughts and actions of others.  Disrespecting the flag or the anthem. Politically incorrect comments. Gay Marriage. Religion. 

I don't have a problem with religion, but don't expect me to stand for the Lords' Prayer unless I'm inside a church.  I will stand for the Canadian anthem, but I don't much care if you do or not.  If a gay couple want to get married, that's none of my business.  If your religion says homosexuality is a sin, nobody is forcing you to be gay.... but that doesn't mean you get to tell gay people what to do.

As far as I'm concerned, freedom is about choice.... and I'm tired of extremists on BOTH sides of the political spectrum trying to take my choices away from me.  As long as I'm not causing anyone harm or threatening anyone with harm and I'm not breaking the law, what I do or don't do is none of your business.",non-toxic,homosexual_gay_or_lesbian
6038619,"Sorry for the late reply.  I was out of town.  The issues anti gay marriage advocates don't get is that heterosexual marriage was not about how our species is propagated, but about how property is passed down through generations.  To a small extent protecting the property rights of males did involve sexual propagation to the extent wives and children were legally considered male property until very recently.  And of course, multiple cultures did not really use the concept of marriage as it developed in the West.  In the end marriage is a human, mostly male, determined cultural construct.  Basically all that's happened with gay marriage is the human community has redefined the cultural construct to include same sex couples based on our evolving understanding of the genesis of homosexuality.  It's not a series of sexual acts.  It's an innate relational orientation.  It was not ever going to be easy to change over 1200 federal and state laws and regulations to accommodate your solution.",non-toxic,homosexual_gay_or_lesbian
6038703,"And again, you ignore the reality that bishops in Canada are using the logic in AL to give the Eucharist to people who are planning to kill themselves so long as their conscience is clear.  The bishop in San Diego is using the logic of AL to give the Eucharist to active homosexuals so long as their conscience is clear.

You also ignore what Schornborn said, and what the Pope endorsed, about now using AL to interpret all the previous teachings of the Church, instead of the traditional way of using the previous teachings of the church, which developed from each other from age to age, to interpret AL.

Unfortunately, the window for giving the Pope the maximum benefit of the doubt, thanks to his incoherent theology and endorsement of heteredox interpretations.",non-toxic,homosexual_gay_or_lesbian
6039209,"Successive popes?  Read the document ""Worthiness to Receive Holy Communion"" authored by Pope Benedict when he was Cardinal Ratzinger.  Interestingly enough, Cardinal Ratzinger opposes capital punishment--yet he said in the document that one can be a Catholic in good standing and disagree with the bishops on that issue. 

What that means is that it is not essential to Catholic belief to oppose the death penalty even if a majority are opposed to it's use. 

As for myself---I do not rule out it's use.  You know how you liberals are always whining about the imposition of views on people and how we mustn't impose our views--on things like--abortion or gay marriage etc?  If we mustn't impose our views on those issues, why do we get to impose our views on the death penalty?  If a women is free to murder her unborn innocent child--in the name of ""choice"" why isn't the state allowed to utilize the death penalty to punish cold blooded rapists and killers? --Seamless garment turned on its head.",non-toxic,homosexual_gay_or_lesbian
6039471,How can ANYBODY question the republicans love for gay people.  Moore is a standard republican.  Lol,toxic,homosexual_gay_or_lesbian
6041531,"The video accompanying this article is a typical propaganda hit video!  The video had nothing about the Alabama Senate race.  
The power of the Left Wing Communist New organizations is in portraying someone as evil or good, as in homosexuals and Muslims, and shaping the ideas and thinking of those watching the video. 
Most of our Universities and News organizations are ran by anti-American Communist.  The Democrats hide behind labels like Progressive or Liberal but in fact, they are Communists also.
Communism is the classic anti-God and anti-family form of government.
The ACLU was founded by a Communist.  George Soros who finances Antifa and other anti-American groups is also a well known Communist.",toxic,homosexual_gay_or_lesbian
6042536,"Women are not all of the same affinity any more than all men. Every guy does not like baseball or football and certainly they don't all like Trump. When you go to a gay pride parade and yell out your affinity with the men their, particlulary the ones in leather, then what you say might be true. Nah.

The Church does oppress all women with regard to seeking their natural Charism for leadership, as well as all married heterosesxual men, married or active homosexual me, really anyone who does not either share a male axesual gender identity, either by nature or coerceon. It is the moral equivalent of a gay clergy requiring private sex acts in order to be ordained. Would you find that oppressive? What about to get a seat on the federal bench or DOJ job? Have I brought it close enough to home?",toxic,homosexual_gay_or_lesbian
6042877,"""Women are not all of the same affinity any more than all men.""  

I never said ""all"" women had the exactly same interests. Is that really what you thought I meant? Really? To say there's a natural affinity among women is self-evident. If it were otherwise, there'd be no basis for Women's Studies, or ""Women's Rights."" Women, in general, have similar interests. As do men, in general. Your resort to arguing about a hetero man going to a gay rights parade and proclaiming his affinity to the men there is pathetic, precisely because gay men have so little affinity with men in general, the vast majority of whom are hetero. Your hypo intentionally overlooks that I was talking about men and women in general.

As to you other pathetic hypo, the Church requiring private sex acts to be ordained.  Somewhere, there IS such a church. Does it oppress you?

Your DOJ hypo doesn't work, either. I have a civil right, protected by law, not to be discriminated against for such a job.  Like priesthood?  No.",toxic,homosexual_gay_or_lesbian
6043456,"1) MSW, so whose narrative should be magisterial? Tad Szulc's? No one has had more access to PJP II and written as thoroughly as Weigel.  
2) What Benedict said was in an interview. It holds as much magisterial weight as Francis's airplane interviews- none.  And Benedict wasn't saying that if the homosexual prostitute uses a condom, that's enough to allow him to receive Holy Communion. That seems to be what Francis is pushing in AL.",toxic,homosexual_gay_or_lesbian
6046145,Overqualified cause he's black and hispanic. Guess if he was gay and  trans he would really be a shoo in.,toxic,homosexual_gay_or_lesbian
6048995,"Wouldn't it be ironic if there was a person who consistently refused to address the rumors about his own sexuality but was hypocritically in favor of gay kids being outed?

Of course, that is all hypothetical: no such person exists or is running for high office in Alberta.",toxic,homosexual_gay_or_lesbian
